candidate_id,kind,params,complexity,train_accuracy,train_macro_f1,train_balanced_accuracy,train_recall_range,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_range,val_min_recall
5387,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.7205566097406705,0.7205882352941176,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5388,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",2,0.7352941176470589,0.7354795972443031,0.7352941176470589,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5389,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7058823529411765,0.7054884453781513,0.7058823529411765,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5390,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.7205566097406705,0.7205882352941176,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5391,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7352941176470589,0.7354795972443031,0.7352941176470589,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5392,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.7205566097406705,0.7205882352941176,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5393,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.7205566097406705,0.7205882352941176,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5394,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",1,0.7205882352941176,0.7175324675324675,0.7205882352941176,0.3529411764705882,0.8125,0.7919191919191919,0.8125,0.625,0.375
5395,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",2,0.6911764705882353,0.6888001638001637,0.6911764705882353,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
5396,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7058823529411765,0.7032186657867239,0.7058823529411765,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
5397,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7205882352941176,0.7175324675324675,0.7205882352941176,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
5398,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7058823529411765,0.7032186657867239,0.7058823529411765,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
5399,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": null, ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7058823529411765,0.7032186657867239,0.7058823529411765,0.3529411764705882,0.8125,0.7919191919191919,0.8125,0.625,0.375
5400,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7352941176470589,0.7336179398339108,0.7352941176470589,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
5401,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7058823529411765,0.7042196155099381,0.7058823529411765,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5402,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7189803439803439,0.7205882352941176,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5403,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7336179398339108,0.7352941176470589,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5404,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7189803439803439,0.7205882352941176,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5405,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7189803439803439,0.7205882352941176,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
5406,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.75,0.7491605241605241,0.75,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5407,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7191693722943723,0.7205882352941176,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5408,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5409,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7491605241605241,0.75,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5410,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5411,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5412,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5413,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5414,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5415,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5416,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5417,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5418,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5419,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5420,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5421,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5422,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5423,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5424,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5425,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7479946524064172,0.75,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5426,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5427,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5428,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5429,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5430,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5431,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7479946524064172,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5432,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5433,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5434,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5435,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5436,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5437,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5438,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5439,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5440,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5441,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5442,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5443,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7759042033235581,0.7794117647058824,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5444,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5445,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5446,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5447,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5448,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5449,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7897010647010647,0.7941176470588236,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5450,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5451,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5452,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5453,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5454,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8382352941176471,0.8359400456174649,0.8382352941176471,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
5455,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.803490898091624,0.8088235294117647,0.3529411764705882,0.8125,0.7904077540106952,0.8125,0.625,0.375
5456,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
5457,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8382352941176471,0.8359400456174649,0.8382352941176471,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
5458,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
5459,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
5460,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5461,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7897010647010647,0.7941176470588236,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
5462,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5463,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5464,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5465,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5466,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8382352941176471,0.8359400456174649,0.8382352941176471,0.2941176470588235,0.75,0.7297459893048128,0.75,0.625,0.375
5467,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.803490898091624,0.8088235294117647,0.3529411764705882,0.78125,0.7585858585858586,0.78125,0.625,0.375
5468,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
5469,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8382352941176471,0.8359400456174649,0.8382352941176471,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
5470,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
5471,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8198812448812449,0.8235294117647058,0.2941176470588235,0.75,0.7297459893048128,0.75,0.625,0.375
5472,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.75,0.7491605241605241,0.75,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5473,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7191693722943723,0.7205882352941176,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5474,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5475,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7491605241605241,0.75,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5476,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5477,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 0], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
5478,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5479,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7620265151515151,0.7647058823529411,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5480,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5481,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5482,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5483,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 2], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5484,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5485,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7759042033235581,0.7794117647058824,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
5486,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
